latitude,longitude,street_num,street_name,city,province,postal_code
44.3406398,-79.7101914,33,Basswood Drive,Barrie,Ontario,L4N 9G4
43.875016,-79.3088318,20,Basswood Hollow,Markham,Ontario,L3R 2H2
43.4651952,-80.585836,637,Basswood Street,Waterloo,Ontario,N2J 3Z4
43.6809786,-79.3180511,44,Bastedo Avenue,Toronto,Ontario,M4C 1E2
50.4735817,-104.6728473,142,Bastedo Crescent,Regina,Saskatchewan,S4R 7M2
43.2013308,-79.8796288,164,Bastille Street,Hamilton,Ontario,L9B 1C2
44.1665376,-77.6266216,8,Bata Road,Quinte West,Ontario,K0K 2C0
43.7374926,-79.5637525,12,Batawa Crescent,Toronto,Ontario,M9V 2X4
43.8585134,-79.2246876,75,Batchford Crescent,Markham,Ontario,L6B 0P2
43.8578989,-79.2254556,81,Batchford Crescent,Markham,Ontario,L6B 0P2
43.8582071,-79.2256793,83,Batchford Crescent,Markham,Ontario,L6B 0P2
43.3168766,-79.8207728,719,Bateman Court,Burlington,Ontario,L7S 2J8
43.6869409,-79.3538159,28,Bater Avenue,Toronto,Ontario,M4K 2E4
43.176433,-79.8095778,46,Bates Avenue,Hamilton,Ontario,L8J 0B4
45.9858354,-66.6607577,11,Bates Street,Fredericton,New Brunswick,E3A 1B8
43.7893819,-79.3708113,30,Bathford Crescent,Toronto,Ontario,M2H 1A8
43.8896236,-78.7942888,117,Bathgate Crescent,Clarington,Ontario,L1E 0E2
43.5218966,-80.2094522,13,Bathgate Drive,Guelph,Ontario,N1G 4M4
45.4075483,-75.6437163,572,Bathurst Avenue,Ottawa,Ontario,K1G 0Y9
43.5073001,-80.5385503,72,Bathurst Drive,Waterloo,Ontario,N2V 2A9
43.8339146,-79.4619668,50,Bathurst Glen Drive,Vaughan,Ontario,L4J 0G9
43.836018,-79.4622473,115,Bathurst Glen Drive,Vaughan,Ontario,L4J 0G9
46.5686376,-81.2158326,448,Bathurst Street,Sudbury,Ontario,P0M 1L0
45.3087445,-75.9000532,30,Baton Court,Ottawa,Ontario,K2L 4A7
44.3208244,-79.8651187,34,Battalion Drive,Essa,Ontario,L0M 1B2
43.6802205,-79.8399612,49,Battalion Road,Brampton,Ontario,L7A 0B5
44.5936846,-76.2378295,110,Battams Road,Rideau Lakes,Ontario,K0G 1E0
43.1547336,-79.2112091,24,Battersea Avenue,St. Catharines,Ontario,L2P 1N6
45.3155248,-75.93295,117,Battersea Crescent,Ottawa,Ontario,K2T 0G6
43.3814986,-80.9788138,36,Battershall Court,Stratford,Ontario,N5A 6C9
43.781337,-79.3176917,34,Batterswood Drive,Toronto,Ontario,M1T 1P7
44.6086253,-63.5666488,15,Battery Drive,Halifax,Nova Scotia,B3H 3B4
47.5710201,-52.6952627,34,Battery Road,St. John's,Newfoundland and Labrador,A1C 3L2
48.4111583,-123.3714108,628,Battery Street,Victoria,British Columbia,V8V 2N9
43.8984544,-79.2673139,93,Battista Perri Drive,Markham,Ontario,L6E 0N1
43.8988496,-79.2673602,111,Battista Perri Drive,Markham,Ontario,L6E 0N1
50.6733595,-120.3387057,107,Battle Street,Kamloops,British Columbia,V2C 2L2
50.6761027,-120.3566901,738,Battle Street West,Kamloops,British Columbia,V2C 2M7
43.2132385,-79.7666107,54,Battlefield Drive,Hamilton,Ontario,L8G 5E5
43.8286794,-79.5672774,94,Battleford Avenue,Vaughan,Ontario,L4H 2W8
43.7009782,-79.2586903,10,Baudina Crescent,Toronto,Ontario,M1N 2J1
43.8641189,-79.3287496,19,Bauer Crescent,Markham,Ontario,L3R 9N6
43.8641081,-79.3269271,51,Bauer Crescent,Markham,Ontario,L3R 9N6
43.4960671,-80.530004,103,Bauer Place,Waterloo,Ontario,N2L 6B5
50.4902049,-104.6066396,130,Bauermeister Bay,Regina,Saskatchewan,S4R 8C5
50.4933667,-104.6083474,83,Bauermeister Street,Regina,Saskatchewan,S4R 8C5
44.4095699,-76.9783489,15,Bawn Road,Stone Mills,Ontario,K0K 2W0
45.9232476,-66.6231953,74,Baxter Court,Fredericton,New Brunswick,E3B 5H1
43.254471,-79.9181055,68,Baxter Street,Hamilton,Ontario,L8S 1C6
49.898914,-119.4865225,771,Bay Avenue,Kelowna,British Columbia,V1Y 2K6
42.9486188,-79.2465898,19,Bay Avenue,Welland,Ontario,L3B 6A8
43.7766267,-79.7432283,32,Bay Breeze Drive,Brampton,Ontario,L6R 0M5
43.7301969,-79.786271,11,Bay Crest Drive,Brampton,Ontario,L6Z 2Z7
44.1636727,-77.3594961,77,Bay Drive,Belleville,Ontario,K8N 1E9
43.7946822,-79.4839345,39,Bay Hill Drive,Vaughan,Ontario,L4K 2K7
43.7952275,-79.4827918,63,Bay Hill Drive,Vaughan,Ontario,L4K 2K7
43.8261766,-79.4210881,196,Bay Thorn Drive,Markham,Ontario,L3T 3V2
43.7489209,-79.2925574,28,Bayard Avenue,Toronto,Ontario,M1R 3C7
45.9622651,-66.727826,60,Baybarry Street,Fredericton,New Brunswick,E3C 2B8
43.5311398,-80.215177,45,Bayberry Drive,Guelph,Ontario,N1G 4M4
43.7689025,-79.246103,60,Baybrook Crescent,Toronto,Ontario,M1H 2P4
43.7339874,-79.8328321,50,Baybrook Road,Brampton,Ontario,L6Z 4P8
43.6757374,-79.8250149,138,Baycliffe Crescent,Brampton,Ontario,L6X 5L5
43.8667611,-79.3392417,11,Baycliffe Road,Markham,Ontario,L3R 7W8
43.8668083,-79.3390597,13,Baycliffe Road,Markham,Ontario,L3R 7W8
46.4825571,-80.9366823,69,Baycrest Road,Sudbury,Ontario,P3B 1A2
43.2554121,-79.8096407,33,Bayfield Avenue,Hamilton,Ontario,L8H 2V2
43.6787072,-79.3558166,15,Bayfield Crescent,Toronto,Ontario,M4K 2X5
42.8000425,-80.7260263,706,Bayham Drive,Bayham,Ontario,N4G 4G9
43.803022,-79.4649011,53,Bayhampton Crescent,Vaughan,Ontario,L4J 7R4
43.8047959,-79.4649099,109,Bayhampton Crescent,Vaughan,Ontario,L4J 7R4
43.7698509,-79.721384,110,Bayhampton Drive,Brampton,Ontario,L6S 0C6
43.9218113,-78.8491849,710,Bayla Court,Oshawa,Ontario,L1G 7T7
43.7738347,-79.6899659,43,Baylawn Circle,Brampton,Ontario,L6P 2Z8
43.8444349,-79.2715803,34,Baylawn Drive,Markham,Ontario,L3S 3L5
44.117851,-77.5005125,93,Baylea Drive,Quinte West,Ontario,K8N 4Z2
43.8309284,-79.4079556,40,Baymark Road,Markham,Ontario,L3T 2S2
45.3507464,-75.7351633,24,Bayne Avenue,Ottawa,Ontario,K2G 1H6
43.3842749,-80.2962613,235,Bayne Crescent,Cambridge,Ontario,N1T 1K7
45.2811726,-75.7034773,63,Baypointe Crescent,Ottawa,Ontario,K2G 6T3
45.3661705,-75.6869432,30,Bayport Private,Ottawa,Ontario,K1V 8N5
46.4832496,-80.9360521,45,Bayridge Court,Sudbury,Ontario,P3B 1A2
43.7689735,-79.7117943,27,Bayridge Drive,Brampton,Ontario,L6S 0E2
44.3701729,-79.6450968,18,Bayshore Boulevard,Barrie,Ontario,L4N 7S9
43.2889241,-79.8691702,613,Bayshore Boulevard,Burlington,Ontario,L8L 1H1
43.2889156,-79.8691667,613,Bayshore Boulevard,Burlington,Ontario,L8L 1H1
43.2090812,-79.245563,28,Bayshore Crescent,St. Catharines,Ontario,L2N 2T5
43.2094018,-79.2465032,43,Bayshore Crescent,St. Catharines,Ontario,L2N 2T5
45.3515879,-75.8079926,22 C,Bayshore Drive,Ottawa,Ontario,K2B 6M8
43.2731704,-79.7802173,9,Bayside Avenue,Hamilton,Ontario,L8H 2W6
43.3054069,-79.8504819,13,Bayside Court,Burlington,Ontario,L7T 2B9
43.3053825,-79.8504138,15,Bayside Court,Burlington,Ontario,L7T 2B9
43.0329282,-81.2294615,19,Bayside Court,London,Ontario,N5X 1Z5
43.8186868,-79.5662025,10,Bayside Court,Vaughan,Ontario,L4H 2W8
46.4853448,-80.9348646,130,Bayside Crescent,Sudbury,Ontario,P3B 1A3
51.272804,-114.0287943,144,Bayside Point SW,Airdrie,Alberta,T4B 3Y2
44.6741174,-63.5125204,23,Bayswater Road,Dartmouth,Nova Scotia,B2W 4H2
43.7531978,-79.3869209,16,Baytree Crescent,Toronto,Ontario,M2P 1X7
43.2671474,-79.9994367,12,Bayview Avenue,Hamilton,Ontario,L9H 4Y9
46.4976682,-80.7681894,350,Bayview Court,Sudbury,Ontario,P0M 3C0
44.1489155,-78.8420764,13,Bayview Crescent,Scugog,Ontario,L0B 1L0
44.3690914,-79.6858016,66,Bayview Drive,Barrie,Ontario,L4N 2R9
43.6937541,-79.370888,180,Bayview Heights Drive,Toronto,Ontario,M4G 1B1
46.4832471,-80.9785389,531,Bayview Lane,Sudbury,Ontario,P3B 2Z6
43.7413761,-79.385782,82,Bayview Ridge,Toronto,Ontario,M2L 1A9
43.7422248,-79.3861074,11,Bayview Ridge Crescent,Toronto,Ontario,M2L 1A9
45.4075353,-75.7240866,114,Bayview Station Road,Ottawa,Ontario,K1Y 2X8
43.8191975,-79.4025372,72,Baywood Court,Markham,Ontario,L3T 2Y5
43.8189732,-79.4047112,128,Baywood Court,Markham,Ontario,L3T 2Y5
50.7154744,-120.3596317,561,Baywood Crescent,Kamloops,British Columbia,V2B 6B2
45.2462516,-75.9121213,67,Baywood Drive,Ottawa,Ontario,K2S 2G1
43.2723598,-79.7782072,333,Beach Boulevard,Hamilton,Ontario,L7S 1B1
44.3589755,-79.6582681,18,Beach Court,Barrie,Ontario,L4N 8A2
45.3533551,-75.9971599,143,Beach Heights,Ottawa,Ontario,K2K 1X7
44.21276,-76.5512631,85,Beach Lane,Kingston,Ontario,K7M 4R5
43.2576356,-79.8228073,132,Beach Road,Hamilton,Ontario,L8H 2V1
43.8989364,-78.5858394,13,Beacham Crescent,Clarington,Ontario,L1B 1H4
43.7740992,-79.315024,69,Beacham Crescent,Toronto,Ontario,M1T 1M6
43.222648,-79.2197324,28,Beachaven Drive,St. Catharines,Ontario,L2M 7C4
44.2632488,-80.549919,6,Beachell Street,Grey Highlands,Ontario,N0C 1E0
43.7451252,-79.2228726,45,Beachell Street,Toronto,Ontario,M1J 3P2
43.1879778,-79.7822378,9,Beachgrove Crescent,Hamilton,Ontario,L8J 2R2
43.688459,-79.8187303,11,Beachpoint Boulevard,Brampton,Ontario,L7A 3Z6
44.6025328,-63.6232195,146,Beachstone Drive,Halifax,Nova Scotia,B3R 2H9
43.7347101,-79.7666266,47,Beachsurf Road,Brampton,Ontario,L6R 2K7
45.3589661,-75.9902577,116,Beachvale Lane,Ottawa,Ontario,K2K 1X7
43.6817651,-79.3072871,53,Beachview Crescent,Toronto,Ontario,M4L 2C2
50.8029196,-120.3225286,160,Beachview Road,Kamloops,British Columbia,V2H 1M5
43.6555961,-79.8109261,98,Beachville Circle,Brampton,Ontario,L6X 0B3
42.958566,-81.2758073,481,Beachwood Avenue,London,Ontario,N6J 1Y4
43.2168301,-79.8308027,16,Beacon Avenue,Hamilton,Ontario,L8T 4Y4
43.0079662,-82.395767,490,Beacon Court,Sarnia,Ontario,N7V 1X5
43.1271636,-79.2191317,14,Beacon Hill Drive,St. Catharines,Ontario,L2T 3Y6
43.9012832,-79.2837856,26,Beacon Point Street,Markham,Ontario,L6E 1N7
43.9020025,-79.2839405,36,Beacon Point Street,Markham,Ontario,L6E 1N7
44.3506417,-79.6997633,22,Beacon Road,Barrie,Ontario,L4N 9C7
44.3490964,-79.6994189,46,Beacon Road,Barrie,Ontario,L4N 9C7
48.4117319,-123.3693236,671,Beacon Street,Victoria,British Columbia,V8V 2N9
45.3456343,-75.933601,88,Beacon Way,Ottawa,Ontario,K2K 3K1
43.7526254,-79.590282,35,Beaconhill Road,Toronto,Ontario,M9V 3Z5
43.6491044,-79.7527242,32,Beaconsfield Avenue,Brampton,Ontario,L6Y 4G1
43.2144808,-79.8372451,17,Beaconsfield Drive,Hamilton,Ontario,L8T 4M9
45.9275267,-66.6396451,186,Beaconsfield Street,Fredericton,New Brunswick,E3B 5H1
43.7913973,-79.3582148,15,Bead Fernway,Toronto,Ontario,M2J 2W3
43.8885357,-79.4958417,33,Beakes Crescent,Vaughan,Ontario,L6A 4K5
43.8877335,-79.4961754,91,Beakes Crescent,Vaughan,Ontario,L6A 4K5
43.1375052,-80.7522079,168,Beale Street,Woodstock,Ontario,N4S 6X4
45.3440403,-75.9377828,400,Beam Street,Ottawa,Ontario,K2K 0K3
43.2069573,-79.2165291,24,Beamer Avenue,St. Catharines,Ontario,L2M 7C4
43.8161347,-79.7200864,14,Beamish Court,Brampton,Ontario,L6P 0A2
45.3473624,-75.9331885,62,Beamish Crescent,Ottawa,Ontario,K2K 3K1
43.6405145,-79.536922,12,Beamish Drive,Toronto,Ontario,M9B 1L1
43.781032,-79.3218576,48,Beamsville Drive,Toronto,Ontario,M1T 3J4
44.3298497,-79.7311492,26,Bear Creek Drive,Barrie,Ontario,L4N 9M9
43.663295,-79.8060889,40,Bear Run Road,Brampton,Ontario,L6S 0X5
43.6335266,-79.5731863,26,Bearbury Drive,Toronto,Ontario,M9C 1Y2
43.1593674,-79.2321256,7,Beard Place,St. Catharines,Ontario,L2P 2S7
43.1605354,-79.2316629,29,Beard Place,St. Catharines,Ontario,L2P 2S7
45.6242125,-79.8572905,19,Bears Paw,Whitestone,Ontario,P0A 1G0
43.6722405,-79.518147,35,Bearwood Drive,Toronto,Ontario,M9A 3V3
43.3791434,-80.2953968,71,Beasley Crescent,Cambridge,Ontario,N1T 1K7
43.4020042,-80.4594174,32,Beasley Drive,Kitchener,Ontario,N2R 1J6
46.4796268,-80.9939831,624,Beaton Avenue,Sudbury,Ontario,P3E 1T2
46.5096966,-80.9569874,676,Beatrice Crescent,Sudbury,Ontario,P3B 0A3
43.0053083,-81.1811282,442,Beatrice Street,London,Ontario,N5Y 5R6
42.9711443,-79.2458165,212,Beatrice Street,Welland,Ontario,L3B 3L1
43.9317938,-78.8543778,602,Beatrice Street East,Oshawa,Ontario,L1K 2B8
43.8019788,-79.5604835,223,Beatrice Way,Vaughan,Ontario,L4L 7N7
42.9941684,-81.1981865,75,Beattie Avenue,London,Ontario,N5W 3P6
43.4500689,-80.3063346,35,Beattie Crescent,Cambridge,Ontario,N3C 1B7
43.2557351,-79.8010925,16,Beatty Avenue,Hamilton,Ontario,L8H 2W6
52.2396864,-113.8038289,13,Beatty Crescent,Red Deer,Alberta,T4R 1N9
44.3021926,-77.4384203,251,Beatty Road,Belleville,Ontario,K0K 2B0
46.4962364,-81.0072871,135,Beatty Street,Sudbury,Ontario,P3C 4E5
43.6385353,-79.4410227,68,Beaty Avenue,Toronto,Ontario,M6R 1A8
43.2144298,-79.2254246,19,Beau Valley Drive,St. Catharines,Ontario,L2M 7C4
45.452156,-75.4782023,68,Beaucache Private,Ottawa,Ontario,K4A 3W6
43.2503719,-79.9376464,53,Beaucourt Road,Hamilton,Ontario,L8S 1G5
43.6328816,-79.4981901,32,Beaucourt Road,Toronto,Ontario,M8Y 3C7
45.4456348,-75.4700913,714,Beaudelaire Drive,Ottawa,Ontario,K4A 0J8
46.5877883,-81.3246937,61,Beaudry Crescent,Sudbury,Ontario,P0M 1R0
45.4237814,-75.5106872,501,Beaufield Street,Ottawa,Ontario,K1W 0H8
45.3121961,-75.8896082,31,Beaufort Drive,Ottawa,Ontario,K2L 1Y9
42.9953561,-81.2651372,42,Beaufort Street,London,Ontario,N6G 1B4
43.3347253,-80.3340178,50,Beauly Place,Cambridge,Ontario,N1S 1P3
43.3343712,-80.3333154,56,Beauly Place,Cambridge,Ontario,N1S 1P3
43.3354678,-80.3335372,64,Beauly Place,Cambridge,Ontario,N1S 1P3
45.3512059,-75.9433892,34,Beauly Street,Ottawa,Ontario,K2W 1H4
43.7424325,-79.5721165,21,Beaumonde Heights Drive,Toronto,Ontario,M9V 1T1
43.5574955,-80.2179853,96,Beaumont Crescent,Guelph,Ontario,N1E 6B6
43.4399658,-80.4177905,446,Beaumont Crescent,Kitchener,Ontario,N2A 3X9
43.439858,-80.4198018,512,Beaumont Crescent,Kitchener,Ontario,N2A 3X9
43.8118876,-79.4477872,25,Beaumont Place,Vaughan,Ontario,L4J 0A7
43.8118178,-79.4496824,77,Beaumont Place,Vaughan,Ontario,L4J 0A7
43.8587308,-78.8550923,755,Beaupre Avenue,Oshawa,Ontario,L1J 0A8
43.8231868,-79.577127,22,Beauvista Court,Vaughan,Ontario,L4H 2W8
43.66946,-79.5714832,164,Beaver Bend Crescent,Toronto,Ontario,M9R 3V7
43.4731802,-80.581296,528,Beaver Creek Crescent,Waterloo,Ontario,N2V 2J8
43.472557,-80.5818949,547,Beaver Creek Crescent,Waterloo,Ontario,N2V 2J8
45.2823812,-79.9864119,24,Beaver Hollow,Seguin,Ontario,P2A 0B2
43.5095796,-80.1864117,32,Beaver Meadow Drive,Guelph,Ontario,N1L 0J7
44.3512118,-79.041938,56,Beaver Ridge Lane,Brock,Ontario,L0E 1E0
43.3344671,-79.7847229,375,Beaver Street,Burlington,Ontario,L7R 3L7
43.9200511,-78.5883282,193,Beaver Street North,Clarington,Ontario,L1B 1H5
43.9141262,-78.5853456,293,Beaver Street South,Clarington,Ontario,L1B 1H5
43.7645736,-79.4544648,40,Beaver Valley Road,Toronto,Ontario,M3H 5K8
43.1886677,-79.8550313,18,Beaverbrook Avenue,Hamilton,Ontario,L8W 3M2
43.187713,-79.8524697,86,Beaverbrook Avenue,Hamilton,Ontario,L8W 3M2
43.1866655,-79.8502411,175,Beaverbrook Avenue,Hamilton,Ontario,L8W 3M2
45.9533821,-66.646122,585,Beaverbrook Court,Fredericton,New Brunswick,E3B 0V4
43.3414676,-80.2748163,19,Beaverbrook Crescent,Cambridge,Ontario,N1P 1C7
43.8928557,-79.5156721,54,Beaverbrook Crescent,Vaughan,Ontario,L7B 1H5
43.8931881,-79.5142939,94,Beaverbrook Crescent,Vaughan,Ontario,L7B 1H5
45.329899,-75.9012936,18,Beaverbrook Lane,Ottawa,Ontario,K2K 1S2
45.9511954,-66.6421582,762,Beaverbrook Street,Fredericton,New Brunswick,E3B 5A3
43.7583133,-79.369393,28,Beaverhall Drive,Toronto,Ontario,M2L 2V2
43.6949218,-79.7903277,13,Beaverhall Road,Brampton,Ontario,L6X 4T7
45.2681822,-76.0336192,793,Beavertail Road,Ottawa,Ontario,K0A 1L0
45.3618693,-75.7260667,32,Beaverton Avenue,Ottawa,Ontario,K2C 0A6
43.2023747,-79.8620652,24,Beaverton Drive,Hamilton,Ontario,L8W 1C4
43.4723099,-80.5845833,523,Beaverwood Street,Waterloo,Ontario,N2V 2J8
43.8188001,-79.2901001,93,Becca Hall Trail,Toronto,Ontario,M1V 2T4
43.3903454,-80.4504636,257,Bechtel Drive,Kitchener,Ontario,N2P 0A1
43.6850831,-79.3067636,15,Beck Avenue,Toronto,Ontario,M4C 1K4
53.4223895,-113.50868,603,Beck Close SW,Edmonton,Alberta,T6W 1S4
43.8833382,-79.2734298,82,Beck Drive,Markham,Ontario,L3P 3J3
43.3899416,-80.3538591,79,Beck Street,Cambridge,Ontario,N3H 3P9
42.9938986,-79.209281,223,Becken Crescent,Welland,Ontario,L3B 4G2
43.6489867,-79.5730751,16,Beckenham Court,Toronto,Ontario,M9C 3G6
43.7719279,-79.6951213,21,Beckenham Road,Brampton,Ontario,L6P 2B1
43.84764,-79.2954586,19,Beckenridge Drive,Markham,Ontario,L3S 1Y4
43.8462487,-79.3018609,123,Beckenridge Drive,Markham,Ontario,L3R 0A7
43.4549492,-80.4669853,188,Becker Street,Kitchener,Ontario,N2B 1Z9
43.8819142,-79.313566,16,Beckett Avenue,Markham,Ontario,L3R 0K6
43.8850308,-79.3033184,162,Beckett Avenue,Markham,Ontario,L3R 0K6
44.6704811,-63.5470166,21,Beckfoot Drive,Dartmouth,Nova Scotia,B2Y 4H9
48.4160601,-123.3795764,311,Beckley Avenue,Victoria,British Columbia,V8V 1L1
45.2998296,-75.7052626,11,Beckstead Road,Ottawa,Ontario,K2G 6R2
43.9012779,-79.2423984,18,Becksted Street,Markham,Ontario,L6B 1E8
43.9015653,-79.2423981,22,Becksted Street,Markham,Ontario,L6B 1E8
43.4570183,-80.5662726,487,Beckwith Court,Waterloo,Ontario,N2L 5S7
43.8310306,-79.283339,23,Beckwith Crescent,Markham,Ontario,M1V 4E7
43.8308211,-79.2827342,34,Beckwith Crescent,Markham,Ontario,M1V 4E7
45.4053733,-75.6730603,37,Beckwith Road,Ottawa,Ontario,K1S 1C4
45.9508849,-66.6454479,669,Beckwith Street,Fredericton,New Brunswick,E3B 0V4
42.8932211,-82.4549602,158,Beckwith Street,St. Clair,Ontario,N0N 1G0
43.8248819,-79.1229105,618,Beckworth Square,Pickering,Ontario,L1V 3Y9
43.8249808,-79.1229527,622,Beckworth Square,Pickering,Ontario,L1V 3Y9
43.823712,-79.3167889,121,Bedale Crescent,Markham,Ontario,M1W 3M9
45.3478407,-75.8314954,35,Bedale Drive,Ottawa,Ontario,K2H 8R8
45.4292648,-75.5683341,29,Beddoe Lane,Ottawa,Ontario,K1B 3J8
43.7057693,-79.7115448,18,Bedford Crescent,Brampton,Ontario,L6T 5N9
42.9651031,-82.3638053,148,Bedford Crescent,Sarnia,Ontario,N7S 3Y5
42.9651414,-82.3627207,170,Bedford Crescent,Sarnia,Ontario,N7S 6H4
42.25777,-82.9937295,526,Bedford Street,Windsor,Ontario,N9G 1X3
43.7975512,-79.3564026,42,Bedle Avenue,Toronto,Ontario,M2H 1V9
43.8033663,-79.7389659,21,Bedouin Crescent,Brampton,Ontario,L6P 1W3
43.9074894,-79.2741804,37,Beebe Crescent,Markham,Ontario,L6E 1T5
53.8885031,-122.7842156,363,Beech Crescent,Prince George,British Columbia,V2N 5E8
42.9399186,-81.2273229,58,Beechbank Crescent,London,Ontario,N6E 1W4
45.3352901,-75.753729,40,Beechcliffe Street,Ottawa,Ontario,K2G 1W2
44.4097852,-79.7030568,6,Beechcroft Circle,Barrie,Ontario,L4M 3C5
44.1111336,-78.9494077,442,Beechcroft Place,Scugog,Ontario,L9L 1N5
45.2614677,-75.9201007,113,Beechfern Drive,Ottawa,Ontario,K2S 1A3
45.3984742,-75.7556392,295,Beechgrove Avenue,Ottawa,Ontario,K1Z 6R8
43.8290341,-79.310678,19,Beechgrove Crescent,Markham,Ontario,L3R 0T4
43.766165,-79.1576155,120,Beechgrove Drive,Toronto,Ontario,M1E 3Y3
43.4373689,-80.5520435,88,Beechmanor Crescent,Kitchener,Ontario,N2N 3J2
45.4393835,-75.5601298,26,Beechmont Crescent,Ottawa,Ontario,K1B 3J7
43.6593142,-79.7836667,11,Beechmont Drive,Brampton,Ontario,L6Y 0Y3
43.9015238,-78.79382,33,Beechnut Crescent,Clarington,Ontario,L1E 3C8
42.9600156,-81.3938536,29,Beechnut Street,Middlesex Centre,Ontario,N0L 1R0
42.9572996,-81.3912535,74,Beechnut Street,Middlesex Centre,Ontario,N0L 1R0
43.4341797,-80.538591,214,Beechroyal Place,Kitchener,Ontario,N2N 3J2
43.2537187,-79.832239,110,Beechwood Avenue,Hamilton,Ontario,L8L 3A9
48.4122701,-123.3331423,242,Beechwood Avenue,Victoria,British Columbia,V8S 1G3
43.3689092,-79.74761,367,Beechwood Crescent,Burlington,Ontario,L7L 1V3
43.3689007,-79.7476065,367,Beechwood Crescent,Burlington,Ontario,L7L 1V3
44.5396269,-80.9379193,354,Beechwood Drive,Georgian Bluffs,Ontario,N4K 2E5
43.4543441,-80.5708707,693,Beechwood Drive,Waterloo,Ontario,N2L 5S7
43.3453733,-80.3334023,14,Beechwood Road,Cambridge,Ontario,N1S 1P3
43.6594292,-79.738574,18,Beeston Road,Brampton,Ontario,L6Y 0B5
43.7383544,-79.4650575,180,Beffort Road,Toronto,Ontario,M3K 1R6
45.1556377,-75.6515317,22,Beggs Court,Ottawa,Ontario,K0A 2E0
48.3796916,-89.2792191,117,Begin Street West,Thunder Bay,Ontario,P7E 5P7
45.3888534,-75.6676745,159,Begonia Avenue,Ottawa,Ontario,K1H 7R2
50.013671,-110.6766608,14,Begonia Court Southeast,Medicine Hat,Alberta,T1B 2S3
43.7238631,-79.8257026,38,Begonia Crescent,Brampton,Ontario,L7A 0M8
43.9023011,-79.2821535,44,Begonia Street,Markham,Ontario,L6E 1G4
43.9024233,-79.282182,46,Begonia Street,Markham,Ontario,L6E 1G4
43.2609255,-79.9693544,15,Begue Street,Hamilton,Ontario,L9H 2H4
43.7159271,-79.778172,42,Beisel Court,Brampton,Ontario,L6Z 2S6
44.6724455,-63.5045714,14,Bel Ayr Avenue,Dartmouth,Nova Scotia,B2W 2C9
43.206211,-79.6569203,199,Bel-Air Avenue,Hamilton,Ontario,L8J 2X5
43.2414607,-79.8714164,27,Belair Drive,Hamilton,Ontario,L9A 3M8
43.8017967,-79.5547841,131,Belair Way,Vaughan,Ontario,L4L 7N7
43.2376024,-79.7875762,75,Beland Avenue North,Hamilton,Ontario,L8K 3E5
43.2345015,-79.7882499,31,Beland Avenue South,Hamilton,Ontario,L8K 3E5
43.2284633,-79.790218,20,Beland Court,Hamilton,Ontario,L8K 3E5
43.7025766,-79.2743215,4,Belanger Crescent,Toronto,Ontario,M1L 3Z3
46.5824892,-81.2006799,11,Belanger Street,Sudbury,Ontario,P0M 1L0
44.4059667,-79.6717167,59,Belcourt Avenue,Barrie,Ontario,L4M 3X9
43.7044551,-79.3805704,25,Belcourt Road,Toronto,Ontario,M4S 1N2
44.6169457,-75.7149907,217,Beley Street,Brockville,Ontario,K6V 6H9
43.1696353,-79.2596039,7,Belfast Court,St. Catharines,Ontario,L2R 5L3
43.8081331,-79.4734132,28,Belfield Court,Vaughan,Ontario,L4J 7R4
43.8081267,-79.473441,28,Belfield Court,Vaughan,Ontario,L4J 7R4
43.698456,-79.5925447,280,Belfield Road,Toronto,Ontario,M9W 7K7
43.8357212,-79.2860293,37,Belford Crescent,Markham,Ontario,L3S 1E9
43.835786,-79.2857963,43,Belford Crescent,Markham,Ontario,L3S 1E9
43.2088597,-79.9522465,25,Belfort Terrace,Hamilton,Ontario,L9K 1L6
43.675988,-79.7405859,18,Belfountain Court,Brampton,Ontario,L6W 1H4
43.6330258,-79.5129463,13,Belfry Avenue,Toronto,Ontario,M8Z 2J4
43.6604577,-79.5794605,37,Belgate Place,Toronto,Ontario,M9C 4S5
43.7032796,-79.8388469,32,Belgium Crescent,Brampton,Ontario,L7A 2Z7
42.9705621,-81.2445721,23,Belgrave Avenue,London,Ontario,N6C 1V4
43.8934519,-79.2982077,11,Belgrave Square,Markham,Ontario,L6C 2Z8
43.8928544,-79.2989004,82,Belgrave Square,Markham,Ontario,L6C 2Z8
43.1386514,-80.7417478,184,Belgrave Street,Woodstock,Ontario,N4S 6Z5
43.6974327,-79.4490558,219,Belgravia Avenue,Toronto,Ontario,M6E 2N4
43.4467973,-80.5462831,467,Belgreen Way,Waterloo,Ontario,N2L 2N6
43.6418324,-79.5511266,23,Belgrove Drive,Toronto,Ontario,M9B 1V1
43.3051104,-79.8413441,806,Belhaven Crescent,Burlington,Ontario,L7T 2C3
43.3051019,-79.8413406,806,Belhaven Crescent,Burlington,Ontario,L7T 2C3
42.9618444,-81.24171,432,Belhaven Road,London,Ontario,N6C 2T1
43.7032379,-79.8229891,17,Belinda Drive,Brampton,Ontario,L7A 2Z7
43.8164043,-79.3202046,112,Belinda Square,Toronto,Ontario,M1W 3M9
45.4336862,-75.6507671,370,Belisle Street,Ottawa,Ontario,K1L 6N5
43.235477,-79.8017582,79,Bell Avenue,Hamilton,Ontario,L8K 3E5
44.1748888,-77.4414917,775,Bell Boulevard West,Belleville,Ontario,K8N 4Z5
43.8457304,-79.6337243,20,Bell Court,Vaughan,Ontario,L0J 1C0
